X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
26.385503345000075,39.284167301000025,73,2015-10-09T00:00:00.000Z,Verified,Mediterranean,1,,Syria,MENA,Eastern Mediterranean,Off the coast of Lesvos,,1,1,,IOM Athens and Reuters,http://reut.rs/1jSpbmg,"""During a rescue operation which took place early in the morning, the Hellenic Coast Guard rescued 56 migrants from an ungovernable boat while an infant was detected unconscious. Some of those  who were on board were rescued from the sea while the infant had remained on the boat.",Yes,Drowning,,
-5.4451,35.9402,74,2015-10-09T00:00:00.000Z,Verified,Mediterranean,2,,"Cameroon, Guinea",Sub-Saharan Africa,Western Mediterranean,Morocco/Spain border,,2,,,StateWatch.org,http://bit.ly/1VWfe8J,"Two migrants died and 20 others were injured at the Spanish-Moroccan border, after a raft on which they were travelling was overturned by the Moroccan Royal Marines.",Yes,Drowning,,
-70.1862,18.6046,75,2015-10-08T00:00:00.000Z,Partially Verified,Caribbean,3,,Haitian,Caribbean,From Haiti to the Dominican Republic,mountainous region Northwest from Santo Domingo,,,,,Yahoo! News,http://yhoo.it/1RxdxbU,"""three Haitian migrants have died in a bus crash and another 27 were injured Thursday northwest of the capital of Santo Domingo.",Yes,Vehicle accident,,
21.6499,42.3092,76,2015-10-05T00:00:00.000Z,Unverified,Europe,1,,Unknown,Unknown,Western Balkan Route,"on highway near Presovo, Serbia",,1,,,Independent.mk,"http://www.independent.mk/articles/22794/Refugee+Crisis+One+Killed+in+Accident+Near+Vranje,+Two+Children+Drown+Near+Kos",,Yes,Vehicle accident,,
27.2877,36.8915,77,2015-10-04T00:00:00.000Z,Verified,Mediterranean,2,,Unknown,Unknown,Eastern Mediterranean,"Island of Kos, Greece",,2,2,,"Reuters, SBS",http://bit.ly/1NgHuJ7,The bodies of a boy between ages 3 and 5 and a male infant were recovered by the Hellenic Coast Guard off the Greek island of Kos. ,Yes,Presumed drowning,,
12.7826,32.7873,78,2015-10-01T00:00:00.000Z,Partially Verified,Mediterranean,95,,Unknown,Unknown,Central Mediterranean,"on coast near Tripoli and Sabartha, Libya",,,,,Times of Israel,http://www.timesofisrael.com/libyan-red-crescent-says-bodies-of-95-migrants-washed-ashore/,"85 bodies found washed ashore near Tripoli, 10 near Sabartha",Yes,Drowning,,
1.79277,50.9171,79,2015-09-30T00:00:00.000Z,Partially Verified,Europe,1,,Eritrea,Horn of Africa,From Calais to the UK,French entrance to Channel Tunnel,,1,,,CNN,http://cnn.it/1FHSgL9,"""The 20-year-old Eritrean man was reportedly hit by a freight train at around 1:00 a.m. at the maintenance terminal in the French part of the Channel Tunnel. Emergency response units arrived by 1:15 a.m. and found his body. ",Yes,Hit by train,,
26.4755,39.3346,82,2015-09-30T00:00:00.000Z,Verified,Mediterranean,2,,Afghan,South Asia,Eastern Mediterranean,"Off the coast of Lesvos, Greece",1,1,1,,IOM Greece,http://news.xinhuanet.com/english/2015-09/30/c_134676250.htm,"""A woman between 32 and 34 years of age, and a young boy drowned in a shipwreck near the coast of Lesvos, while 48-50 Afghan nationals were rescued and transferred at Lesvos Island. According to the testimonies of those who were rescued, no one is missing.",Yes,http://bit.ly/1O4MUg8,,
-96.1342,19.1738,83,2015-09-30T00:00:00.000Z,Partially Verified,Central America incl. Mexico,3,,Ecuadorian,South America,From Ecuador to Mexico,"Veracruz, Mexico",,3,,,El Universo,http://bit.ly/1OI0mqm,3 men were killed when migrating from Ecuador to the United States via Mexico. 25 survived,Yes,Unknown,,
1.85869,50.9513,85,2015-09-29T00:00:00.000Z,Partially Verified,Europe,1,,Iraqi,MENA,From Calais to the UK,Calais,,1,,,BBC,http://bbc.in/1RfPDkT,A young Iraqi man was found crushed to death in the back of a truck headed for the UK. He was travelling with two family members who were unharmed. ,Yes,Struck by truck,,
25.948853125000028,40.676541402000055,86,2015-09-29T00:00:00.000Z,Partially verified,Mediterranean,1,5,Syria,MENA,Eastern Mediterranean,"Enez, Edirne, Turkey",,,,,Hurriyet Daily News,http://bit.ly/1YUy4Mu,,Yes,Drowning,,
1.85869,50.9513,87,2015-09-29T00:00:00.000Z,Partially Verified,Europe,1,,Iraqi,MENA,Channel Tunnel from France to the UK,France - Calais (Body found crushed in transporter),,1,,,BBC,http://www.bbc.com/news/world-europe-34388412,,Yes,Crushed to death,,
27.181960400000037,37.013566845000071,89,2015-09-27T00:00:00.000Z,Partially Verified,Mediterranean,17,,"Mostly from Syria, possibly some from Iraq",MENA,Eastern Mediterranean,"Turkish waters, 3 kilometers west of the mainland. Set off from Bodrum, heading towards Kalymnos.",,,5,,Hurriyet Daily News,http://bit.ly/1QJ0xPm,,Yes,Drowning,,
26.9667,37.4667,91,2015-09-24T00:00:00.000Z,Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,Agathonisi Island,,1,,,Hellenic Coast Guard via IOM Greece,,,Yes,Presumed drowning,,
1.78285,50.9232,92,2015-09-24T00:00:00.000Z,Partially Verified,Europe,1,,Likely Eritrea,Horn of Africa,,Channel Tunnel (near entrance at Calais),,1,1,,BBC,http://www.bbc.com/news/world-europe-34345684,,Yes,Hit by train,,
26.1751,39.3671,94,2015-09-23T00:00:00.000Z,Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,"Mithimna, Lesvos",1,,,60,IOM Greece,http://missingmigrants.iom.int/node/5207,,Yes,Presumed drowning,,
26.4864,39.3824,95,2015-09-22T00:00:00.000Z,Partially Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,Off the coast of Lesvos,,1,,,IOM Greece/AFP,http://bit.ly/1KAhgke,,Yes,Presumed drowning,,
26.4507,39.4196,97,2015-09-20T00:00:00.000Z,Verified,Mediterranean,2,24,Syrian Kurds,Middle East,Eastern Mediterranean,Off the coast of Lesvos,1,,1,,IOM Greece,,,Yes,Drowning,,
26.665,39.2357,98,2015-09-20T00:00:00.000Z,Verified,Mediterranean,,2,Unknown,Middle East/ South Asia,Eastern Mediterranean,"Close to Ayvalik Altinova, between Turkey and Lesvos, Greece",,,,,Coast Guard Command,http://www.sgk.tsk.tr/,,Yes,Drowning,,
26.042874414000039,39.445561833000056,100,2015-09-20T00:00:00.000Z,Partially Verified,Mediterranean,13,13,Unknown,Middle East/ South Asia,Eastern Mediterranean,"Canakkale/Babakale, Turkey",,,6,,IOM/Coast Guard Command/Indian Express,http://bit.ly/1MpJtwZ,"Collision between Turkish trade ship and migrant dinghy. The Coast Guard Command's prompt response led to 8 migrants rescued, one remains heavily injured. Of the 13 deceased migrants found, including six children.    ",Yes,Drowning. Boat collided with ferry,,
-98.9715,19.7098,101,2015-09-20T00:00:00.000Z,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America & Mexico,,"100 meters from the Mexico-Pachuca Highway, at approximately kilometer 39 out of Tecamac",,1,,,Red-accion,http://bit.ly/1HoNAFt,"A man between the ages of 45 and 50 fell after an apparent fall from a train on the highway near Tecamac, Mexico.",Yes,Fell from train,,
26.4315,39.3877,102,2015-09-19T00:00:00.000Z,Verified,Mediterranean,13,,Syria,Middle East,Eastern Mediterranean,Off the coast of Lesvos,1,,1,,IOM Greece,http://missingmigrants.iom.int/node/5181,"Body of 5 year old Syrian girl was found; a further 12 were drowned. Hellenic Coast Guard rescued 11, an additional 2 survivors swam on their own to shore. ",Yes,Drowning,,
26.293586963000052,38.328609333000031,103,2015-09-18T00:00:00.000Z,Partially Verified,Mediterranean,1,,Syrian,MENA,Eastern Mediterranean,Altinkoy region in Izmir province's Cesme district,1,,1,,Anadolu Agency,http://bit.ly/1V0eQFF,"Preliminary reports indicate that the boat sank while trying to reach Greece.  Turkish coastal officials were eventually able to save 14 Syrians, including eight children.  The survivors were sent to the District Gendarme Command Center.",Yes,Drowning,,
1.8457,50.9515,104,2015-09-18T00:00:00.000Z,Partially Verified,Europe,1,,Syria,MENA,Calais to UK,"Channel Tunnel, French side",,1,,,BBC,http://www.bbc.com/news/uk-34287750,"""A migrant has died after being electrocuted at the entrance to the Eurotunnel in Calais, French police have said.",Yes,Electrocuted,,
14.436,33.7243,105,2015-09-17T00:00:00.000Z,Verified,Mediterranean,1,,Nigerian,Sub-Saharan Africa,Central Mediterranean,18 nautical miles off the coast of Libya,1,,,,Migrant Offshore Aid Station (MOAS),https://twitter.com/moas_eu/status/644801151389577216,"124 migrants were picked up by the Italian Navy and transferred to the MOAS-MSF vessel, the Phoenix. Among them, there was one deceased Nigerian woman of roughly 20 years of age. The rescued migrants were all from Sub-Saharan Africa, with the great majority coming from Nigeria. Survivors were disembarked in Lampedusa on 18 September, along with 131 others picked up earlier by the Phoenix.  ",Yes,Unknown,,
27.3388,36.7191,106,2015-09-15T00:00:00.000Z,Verified,Mediterranean,22,,"Reported as unspecified nationals of Syria, Afghanistan, Iraq, Iran",Middle East,Eastern Mediterranean,Off the coast of TurkeyÂ´s DatÃ§a district,11,,4,,RTE News and Turkish Coast Guard,http://bit.ly/1M8cSf1,"At least 22 migrants trying to reach Greece by boat, including 11 women and four children, drowned today when their vessel sank off Turkey's southwest coast. 211 migrants were rescued by the Turkish Coast Guard. Nationalities of the migrants are not yet known.",Yes,Drowning,,
27.101856934000068,38.007019039000056,107,2015-09-14T00:00:00.000Z,Partially Verified,Mediterranean,2,,Syrian,MENA,Eastern Mediterranean,Off the coast of Izmir's Seferihisar district,,,,,Hurriyet Daily News,http://bit.ly/1OT7Gfr,"A fishing boat spotted the shipwreck and began rescue efforts, soon joined by the Turkish Coast Guard. While 11 were rescued, the bodies of 2 Syrians were recovered. ",Yes,Drowning,,
27.0791,37.5005,108,2015-09-05T00:00:00.000Z,Verified,Mediterranean,1,,Syria,MENA,Eastern Mediterranean,"Off island of Agathonsini, Greece",,1,1,,IOM Greece,http://missingmigrants.iom.int/node/5117,"""Death of a 2-month-old Syrian infant was announced today by the Hellenic Coast Guard. The child, his family and others were in a dinghy approaching the island of Agathosini. Due to the weather conditions, the boat crashed on the rocks of the island and overturned. The infant was taken to Samos island for medical attention, but was pronounced dead a few hours later from injuries sustained in the crash. Location approximate.",Yes,Drowning,,
1.88965,50.1487,109,2015-07-24T00:00:00.000Z,Partially Verified,Europe,1,,Eritrea,Horn of Africa,From Calais to the UK,,1,,,,The Express,http://bit.ly/1IiUz1J,,Yes,Hit by vehicle,,
14.4141,35.4607,111,2015-05-02T00:00:00.000Z,Partially Verified,Mediterranean,10,,unknown,Unknown,Central Mediterranean ,Unspecified location off the coast of Libya,,,,,BBC/CBC,http://bbc.in/1QcE8e3,,Yes,Presumed drowning,,
100.595,7.18977,112,2015-05-01T00:00:00.000Z,Verified,Southeast Asia,36,,Rohingya,South East Asia,Bay of Bengal and Andaman Sea,"Songkhla, Thailand",,,,,Arakan Project,,,Yes,Unknown,,
100.578535156000044,6.44491,113,2015-05-01T00:00:00.000Z,,Southeast Asia,106,,Likely Rohingya,South East Asia,Bay of Bengal and Andaman Sea,"Perlis region, Malaysia",,,,,BBC,http://bbc.in/1MGJ9eg and http://bit.ly/1WQMeMH,,Yes,"Unknown, torture involved",,
21.8188,41.5579,114,2015-04-24T00:00:00.000Z,Partially Verified,Europe,1,,Afghanistan,MENA,Eastern Land Route,"Skopje, Macedonia",,1,,,Radio Free Europe,http://bit.ly/1doBmUH,,Yes,Train accident,,
-99.5496,27.4779,119,2015-04-21T00:00:00.000Z,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Central America to United States,"Rio Grande near Neuvo Laredo, Tamaulipas, Mexico",,,,,Televisa,http://bit.ly/1Q8W76t,Body thought to have been in water for approximately 15 days,Yes,Drowning,,
27.938258984000072,36.352782411000078,120,2015-04-20T00:00:00.000Z,Partially Verified,Mediterranean,3,,"Eritrea (2), Syria (1)",,Eastern Mediterranean,Island of Rhodes,1,1,1,1 5-year-old,Reuters,"http://reut.rs/1aJQdqM, http://bit.ly/1G3jtSr and http://bit.ly/1JagTQG",,Yes,Drowning,,
14.6777,35.03,121,2015-04-18T00:00:00.000Z,Verified,Mediterranean,750,,"Syria, Somalia, Gambia, Ivory Coast, Mali, Tunisia, Sierra Leone, Bangladesh, Algeria, Egypt, Niger, Zambia, Ghana",,Central Mediterranean ,"120 miles south of Lampedusa, 110 kilometers north of Libya",,,,,IOM Italy,,Estimate revised in October 2016,Yes,"Drowning, suffocation",28,
17.2266,35.1738,122,2015-04-17T00:00:00.000Z,Verified,Mediterranean,1,,Eritrea or Somalia,Sub-Saharan Africa,Central Mediterranean,Unspecified location between North Africa and Italy,1,,,,UNHCR,,,Yes,Burns from cooking gas explosion in connection house in Libya,,
14.4141,35.7465,123,2015-04-16T00:00:00.000Z,Partially Verified,Mediterranean,41,,"Survivors from Nigeria, Ghana, Niger",Sub-Saharan Africa,Central Mediterranean,Unspecified location between Libya and Italy,,41,,,BBC and CBC,http://bbc.in/1FYdROo,,Yes,Drowning,4,
14.4141,34.8859,124,2015-04-16T00:00:00.000Z,Partially Verified,Mediterranean,,12,"Ghana, Nigeria",Sub-Saharan Africa,Central Mediterranean ,Unspecified location between Libya and Italy,,12,,,BBC and CBC,http://bit.ly/1E7QmCi,,Yes,Drowning after being thrown overboard by other passengers,,
17.572606836000034,36.1734,125,2015-04-13T00:00:00.000Z,Partially Verified,Mediterranean,9,391,Unknown,Unknown,Central Mediterranean,80 miles off the coast of Libya,,,,,Guardian,http://bit.ly/1J13xmd,,Yes,Drowning,,
113.667,22.2,127,2015-02-27T00:00:00.000Z,Partially Verified,East Asia,,15,China,East Asia,,Unspecified location off the coast of Macau,,,,,Jakarta Post,http://bit.ly/1EU1C1c,,Yes,Drowning,,
-78.6237,24.3471,129,2015-04-11T00:00:00.000Z,Partially Verified,Caribbean,,3,Costa rica,Caribbean,From the Caribbean to the United States,Unspecified location off the coast of the Bahamas,1,2,,,The Tico Times,http://www.ticotimes.net/2015/04/24/ticos-shipwrecked-in-caribbean-en-route-to-us-are-still-missing,,Yes,Drowning,,
13.1396,35.4607,130,2015-04-10T00:00:00.000Z,Verified,Mediterranean,1,,"Survivors from Syria, Iraq, and Somalia",Unknown,Central Mediterranean ,30 miles off the coast of Libya,,,,,Reuters,http://reut.rs/1CAcI9w,,Yes,Drowning,,
30.8706,32.2144,131,2015-04-10T00:00:00.000Z,Partially Verified,Mediterranean,2,,Somalia (1) Eritrea (1),Horn of Africa,Eastern Mediterranean,"Unspecified location off the coast of Kafr el-Sheikh, Egypt",,,,,Global Post,http://bit.ly/1FEvuCG,,Yes,Drowning,,
-72.7247,18.9251,132,2015-04-09T00:00:00.000Z,Partially Verified,Caribbean,21,19,Haiti,Caribbean,"From  Borgne, Haiti, to Providenciales Island, Turks and Caicos.","Unspecified location off the coast of Borgne, Haiti",,,,,IN. com,http://bit.ly/1IQCuKk,,Yes,Drowning,,
27.7259,36.7171,133,2015-04-06T00:00:00.000Z,Partially Verified,Mediterranean,7,4,"Syria, Iraq",MENA,Eastern Mediterranean,"Unspecified location off the coast of Datca, Turkey",,,,,SALON,http://bit.ly/1c7Atzj,,Yes,Drowning,,
-103.692,29.1761,135,2015-04-13T22:00:00.000Z,Partially Verified,U.S./Mexico Border,1,,Mexican,Central America,Mexico to United States,Rio Grande in Texas,,1,,,Televisa,http://bit.ly/1Q8W76t,,Yes,Drowning,,
-67.7856,18.1354,136,2015-04-03T00:00:00.000Z,Partially Verified,Caribbean,1,,Cuba or Dominican Republic,Caribbean,Dominican Republic to Puerto Rico,"Unspecified location off the coast of Mona Island, Puerto Rico",,1,,,Caribbean News Now,http://bit.ly/1Jngh7y,,Yes,Drowning,,
11.4474,33.7123,141,2015-03-19T00:00:00.000Z,Verified,Mediterranean,3,,"1 Nigerian, others unknown. Survivors all from Sub-Saharan Africa",Sub-Saharan Africa,Central Mediterranean,"Unspecified location off the coast of Zarzis, Tunisa",,,,,IOM Tunisa,,,Yes,Drowning,,
27.401316260000044,37.020073284000034,143,2015-03-17T00:00:00.000Z,Verified,Mediterranean,5,3,"Syria, Iraq",MENA,Eastern Mediterranean,"Unspecified location off the coast of Bodrum, Turkey",,,,,IOM Turkey,,,Yes,Drowning,,
-93.5596,18.0623,144,2015-03-17T00:00:00.000Z,Partially Verified,Central America incl. Mexico,6,,Honduras,Central America & Mexico,Central America to United States,"Train tracks in Tabasco, Mexico",,,,,South China Morning Post,http://bit.ly/1CqQVWX,,Yes,Train accident,269,
-15.5474,27.9202,145,2015-03-11T00:00:00.000Z,Partially Verified,North Africa,4,8,Unknown,Unknown,Western Africa,"Unspecified location off the coast of Tan-Tan Beach, Gran Canaria, Spain",,,,,Departamento 19,http://www.departamento19.hn/index.php/inmigracion/otrospaises/27674-localizan-en-una-playa-de-marruecos-4-cadaveres-de-inmigrantes-y-18-naufragos.html,,Yes,Drowning,,
26.9385,41.7713,146,2015-03-10T00:00:00.000Z,Partially Verified,Middle East ,2,,Ethnic Yazidis (Iraq),MENA,from Turkey to Bulgaria,"Uzgac Village, Turkey",,2,,,BGN news,http://bit.ly/1MEQNmg,,Yes,Hypothermia,,
49.4824,13.5819,147,2015-03-09T00:00:00.000Z,Partially Verified,Horn of Africa,42,,Unknown,Horn of Africa,from Djibouti  to Shabwah province,"Unspecified location off the coast of Bi’r Ali in the southern Shabwah province, Yemen",,,,,The Washington Post,http://wapo.st/1ByPfqL,,Yes,Drowning,,
